word,freq_zipf,language,source,n_density,old20,gender
declaro,3.65,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.2,masculine
decorada,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
decorado,3.59,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,masculine
decorativo,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,masculine
decoro,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.2,masculine
decretado,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.9,masculine
decreto,4.7,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.3,masculine
decía,4.89,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.75,feminine
decírselo,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.8,masculine
dedica,4.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.7,feminine
dedicaba,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
dedicada,4.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.95,feminine
dedicado,4.5,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,masculine
dedicatoria,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.0,feminine
dedico,3.68,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.85,masculine
dedo,4.47,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",6,1.6,masculine
defecto,4.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.15,masculine
defectuoso,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.75,masculine
defenderla,3.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.1,feminine
defenderlo,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.05,masculine
defendida,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
defendido,3.8,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,masculine
defendía,3.5,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
defensa,5.06,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.25,feminine
defensiva,3.76,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
defensivo,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
defensora,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.05,feminine
defensoría,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,feminine
deficiencia,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.4,feminine
defienda,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.25,feminine
defina,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,feminine
definida,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
definido,4.05,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,masculine
definitiva,4.41,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.4,feminine
definitivo,4.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,masculine
degenerado,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,masculine
degradado,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.0,masculine
dehesa,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.55,feminine
deja,5.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",10,1.25,feminine
dejaba,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,feminine
dejada,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.75,feminine
dejado,4.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.7,masculine
dejalo,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,masculine
dejara,3.91,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",6,1.45,feminine
dejarla,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.75,feminine
dejarlo,4.1,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.8,masculine
dejaría,3.9,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,feminine
dejo,4.76,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",9,1.55,masculine
dejándolo,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.9,masculine
dela,3.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",8,1.2,feminine
delantera,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.2,feminine
delantero,4.03,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.25,masculine
delegada,3.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
delegado,3.99,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.05,masculine
delfina,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,feminine
delgada,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,feminine
delgado,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,masculine
delia,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",5,1.65,feminine
deliberada,3.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.45,feminine
deliberado,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.25,masculine
delicada,3.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.2,feminine
delicadeza,3.45,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.75,feminine
delicado,3.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.25,masculine
delicia,3.58,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.1,feminine
deliciosa,3.8,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
delicioso,3.96,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,masculine
delictiva,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.85,feminine
delictivo,3.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
delincuencia,4.05,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.25,feminine
delirio,3.62,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
delito,4.69,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.95,masculine
della,3.81,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.65,feminine
delta,3.88,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.8,feminine
demagogia,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.1,feminine
demanda,4.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,feminine
demandada,3.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
demandado,3.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
demasiada,4.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.15,feminine
demasiado,5.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
demencia,3.51,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
demetrio,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.4,masculine
demo,3.62,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",9,1.4,masculine
democracia,4.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.55,feminine
democrática,4.45,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.7,feminine
democrático,4.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.7,masculine
demografía,3.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.5,feminine
demográfica,3.47,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,feminine
demográfico,3.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.45,masculine
demonio,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,masculine
demora,3.89,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.9,feminine
demostrada,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.95,feminine
demostrado,4.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
demostrarlo,3.47,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,masculine
demuestra,4.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,feminine
demócrata,4.01,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.75,feminine
denegado,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,masculine
denomina,3.92,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
denominada,4.01,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
denominado,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
denota,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.0,feminine
densa,3.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.85,feminine
denso,3.59,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.8,masculine
dentadura,3.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.4,feminine
dentista,3.68,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.9,feminine
dentro,5.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,masculine
denuncia,4.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.9,feminine
denunciado,3.87,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,masculine
denuncio,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.3,masculine
depara,3.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.85,feminine
departamento,5.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.6,masculine
dependa,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.15,feminine
dependencia,4.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.4,feminine
dependía,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
deportado,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,masculine
deportista,3.74,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.3,feminine
deportiva,4.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.9,feminine
deportivo,4.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
deposita,3.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
depositado,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,masculine
deposito,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.6,masculine
depresivo,3.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.2,masculine
deprimida,3.26,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.2,feminine
deprimido,3.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.9,masculine
deprisa,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,feminine
depto,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.95,masculine
depuesto,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
depósito,4.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
derecha,4.95,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
derechista,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.85,feminine
derecho,5.44,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.4,masculine
deriva,4.05,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,feminine
derivada,3.65,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
derivado,3.81,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
derrama,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
derramada,3.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.1,feminine
derribado,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
derribo,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,masculine
derrocado,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,masculine
derrota,4.37,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
derrotada,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,feminine
derrotado,3.78,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.45,masculine
desacato,3.26,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,masculine
desacuerdo,3.96,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.6,masculine
desafía,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
desafío,4.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,masculine
desagrado,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
desahucio,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.7,masculine
desalojo,3.53,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.5,masculine
desaparecida,3.78,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.1,feminine
desaparecido,4.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.0,masculine
desaparezca,3.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.75,feminine
desarmado,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.7,masculine
desarrolla,4.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.3,feminine
desarrollaba,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.8,feminine
desarrollada,3.95,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.45,feminine
desarrollado,4.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.2,masculine
desarrollo,5.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.6,masculine
desastrosa,3.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.65,feminine
desastroso,3.26,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.7,masculine
desata,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,feminine
desatado,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.35,masculine
desayuno,4.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.2,masculine
desborda,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.0,feminine
descalzo,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
descansa,3.95,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.3,feminine
descanso,4.46,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.25,masculine
descarada,3.32,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
descarado,3.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,masculine
descarga,4.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.1,feminine
